도시명,위도,경도,사고건수,발생월
충북 충주시,36.9907334,127.9259891,83,7
충북 충주시,36.9907334,127.9259891,95,8
충북 충주시,36.9907334,127.9259891,80,9
충북 충주시,36.9907334,127.9259891,120,10
충북 충주시,36.9907334,127.9259891,93,11
충북 충주시,36.9907334,127.9259891,83,12
충북 제천시,37.1326042,128.1913508,48,1
충북 제천시,37.1326042,128.1913508,50,2
충북 제천시,37.1326042,128.1913508,51,3
충북 제천시,37.1326042,128.1913508,77,4
충북 제천시,37.1326042,128.1913508,67,5
충북 제천시,37.1326042,128.1913508,75,6
충북 제천시,37.1326042,128.1913508,73,7
충북 제천시,37.1326042,128.1913508,77,8
충북 제천시,37.1326042,128.1913508,66,9
충북 제천시,37.1326042,128.1913508,75,10
충북 제천시,37.1326042,128.1913508,73,11
충북 제천시,37.1326042,128.1913508,75,12
충북 보은군,36.4890118,127.729242,10,1
충북 보은군,36.4890118,127.729242,11,2
충북 보은군,36.4890118,127.729242,10,3
충북 보은군,36.4890118,127.729242,11,4
충북 보은군,36.4890118,127.729242,11,5
충북 보은군,36.4890118,127.729242,18,6
충북 보은군,36.4890118,127.729242,11,7
충북 보은군,36.4890118,127.729242,12,8
충북 보은군,36.4890118,127.729242,16,9
충북 보은군,36.4890118,127.729242,9,10
충북 보은군,36.4890118,127.729242,11,11
충북 보은군,36.4890118,127.729242,6,12
충북 옥천군,36.3061692,127.571482,7,1
충북 옥천군,36.3061692,127.571482,16,2
충북 옥천군,36.3061692,127.571482,15,3
충북 옥천군,36.3061692,127.571482,12,4
충북 옥천군,36.3061692,127.571482,16,5
충북 옥천군,36.3061692,127.571482,20,6
충북 옥천군,36.3061692,127.571482,20,7
충북 옥천군,36.3061692,127.571482,15,8
충북 옥천군,36.3061692,127.571482,14,9
충북 옥천군,36.3061692,127.571482,16,10
충북 옥천군,36.3061692,127.571482,25,11
충북 옥천군,36.3061692,127.571482,7,12
충북 영동군,36.1747588,127.7834432,5,1
충북 영동군,36.1747588,127.7834432,8,2
충북 영동군,36.1747588,127.7834432,13,3
충북 영동군,36.1747588,127.7834432,13,4
충북 영동군,36.1747588,127.7834432,19,5
충북 영동군,36.1747588,127.7834432,12,6
충북 영동군,36.1747588,127.7834432,10,7
충북 영동군,36.1747588,127.7834432,14,8
충북 영동군,36.1747588,127.7834432,21,9
충북 영동군,36.1747588,127.7834432,11,10
충북 영동군,36.1747588,127.7834432,12,11
충북 영동군,36.1747588,127.7834432,11,12
충북 진천군,36.855461,127.4353927,33,1
충북 진천군,36.855461,127.4353927,30,2
충북 진천군,36.855461,127.4353927,45,3
충북 진천군,36.855461,127.4353927,51,4
충북 진천군,36.855461,127.4353927,47,5
충북 진천군,36.855461,127.4353927,35,6
충북 진천군,36.855461,127.4353927,29,7
충북 진천군,36.855461,127.4353927,51,8
충북 진천군,36.855461,127.4353927,48,9
충북 진천군,36.855461,127.4353927,52,10
충북 진천군,36.855461,127.4353927,48,11
충북 진천군,36.855461,127.4353927,56,12
충북 괴산군,36.815,127.7866,12,1
충북 괴산군,36.815,127.7866,12,2
충북 괴산군,36.815,127.7866,10,3
충북 괴산군,36.815,127.7866,10,4
충북 괴산군,36.815,127.7866,14,5
충북 괴산군,36.815,127.7866,15,6
충북 괴산군,36.815,127.7866,9,7
충북 괴산군,36.815,127.7866,15,8
충북 괴산군,36.815,127.7866,19,9
충북 괴산군,36.815,127.7866,4,10
충북 괴산군,36.815,127.7866,12,11
충북 괴산군,36.815,127.7866,8,12
충북 음성군,36.94,127.6906,35,1
충북 음성군,36.94,127.6906,38,2
충북 음성군,36.94,127.6906,38,3
충북 음성군,36.94,127.6906,39,4
충북 음성군,36.94,127.6906,55,5
충북 음성군,36.94,127.6906,50,6
충북 음성군,36.94,127.6906,35,7
충북 음성군,36.94,127.6906,39,8
충북 음성군,36.94,127.6906,37,9
충북 음성군,36.94,127.6906,50,10
충북 음성군,36.94,127.6906,50,11
충북 음성군,36.94,127.6906,26,12
충북 단양군,36.9848,128.3659,4,1
충북 단양군,36.9848,128.3659,3,2
충북 단양군,36.9848,128.3659,3,3
충북 단양군,36.9848,128.3659,12,4
충북 단양군,36.9848,128.3659,13,5
충북 단양군,36.9848,128.3659,15,6
충북 단양군,36.9848,128.3659,13,7
충북 단양군,36.9848,128.3659,23,8
충북 단양군,36.9848,128.3659,9,9
충북 단양군,36.9848,128.3659,15,10
충북 단양군,36.9848,128.3659,16,11
충북 단양군,36.9848,128.3659,8,12
충북 증평군,36.785213,127.5818159,12,1
충북 증평군,36.785213,127.5818159,11,2
충북 증평군,36.785213,127.5818159,9,3
충북 증평군,36.785213,127.5818159,12,4
충북 증평군,36.785213,127.5818159,20,5
충북 증평군,36.785213,127.5818159,22,6
충북 증평군,36.785213,127.5818159,10,7
충북 증평군,36.785213,127.5818159,6,8
충북 증평군,36.785213,127.5818159,17,9
충북 증평군,36.785213,127.5818159,14,10
충북 증평군,36.785213,127.5818159,15,11
충북 증평군,36.785213,127.5818159,8,12
충남 천안시,36.8150283,127.1140654,257,1
충남 천안시,36.8150283,127.1140654,230,2
충남 천안시,36.8150283,127.1140654,284,3
충남 천안시,36.8150283,127.1140654,274,4
충남 천안시,36.8150283,127.1140654,324,5
충남 천안시,36.8150283,127.1140654,306,6
충남 천안시,36.8150283,127.1140654,287,7
충남 천안시,36.8150283,127.1140654,257,8
충남 천안시,36.8150283,127.1140654,306,9
충남 천안시,36.8150283,127.1140654,291,10
충남 천안시,36.8150283,127.1140654,303,11
충남 천안시,36.8150283,127.1140654,249,12
충남 아산시,36.7899498,127.0026769,111,1
충남 아산시,36.7899498,127.0026769,90,2
충남 아산시,36.7899498,127.0026769,109,3
충남 아산시,36.7899498,127.0026769,121,4
충남 아산시,36.7899498,127.0026769,113,5
충남 아산시,36.7899498,127.0026769,137,6
충남 아산시,36.7899498,127.0026769,104,7
충남 아산시,36.7899498,127.0026769,121,8
충남 아산시,36.7899498,127.0026769,122,9
충남 아산시,36.7899498,127.0026769,132,10
충남 아산시,36.7899498,127.0026769,132,11
충남 아산시,36.7899498,127.0026769,113,12
충남 보령시,36.33401,126.613165,22,1
충남 보령시,36.33401,126.613165,12,2
충남 보령시,36.33401,126.613165,20,3
충남 보령시,36.33401,126.613165,17,4
충남 보령시,36.33401,126.613165,26,5
충남 보령시,36.33401,126.613165,25,6
충남 보령시,36.33401,126.613165,24,7
충남 보령시,36.33401,126.613165,25,8
충남 보령시,36.33401,126.613165,36,9
충남 보령시,36.33401,126.613165,30,10
충남 보령시,36.33401,126.613165,27,11
충남 보령시,36.33401,126.613165,26,12
충남 공주시,36.47257,127.09124,19,1
충남 공주시,36.47257,127.09124,28,2
충남 공주시,36.47257,127.09124,39,3
충남 공주시,36.47257,127.09124,26,4
충남 공주시,36.47257,127.09124,36,5
충남 공주시,36.47257,127.09124,23,6
충남 공주시,36.47257,127.09124,21,7
충남 공주시,36.47257,127.09124,30,8
충남 공주시,36.47257,127.09124,38,9
충남 공주시,36.47257,127.09124,42,10
충남 공주시,36.47257,127.09124,42,11
충남 공주시,36.47257,127.09124,34,12
충남 서산시,36.784499,126.450317,52,1
충남 서산시,36.784499,126.450317,44,2
충남 서산시,36.784499,126.450317,58,3
충남 서산시,36.784499,126.450317,64,4
충남 서산시,36.784499,126.450317,65,5
충남 서산시,36.784499,126.450317,68,6
충남 서산시,36.784499,126.450317,47,7
충남 서산시,36.784499,126.450317,61,8
충남 서산시,36.784499,126.450317,71,9
충남 서산시,36.784499,126.450317,71,10
충남 서산시,36.784499,126.450317,58,11
충남 서산시,36.784499,126.450317,66,12
충남 금산군,36.1087249,127.48815,6,1
충남 금산군,36.1087249,127.48815,6,2
충남 금산군,36.1087249,127.48815,13,3
충남 금산군,36.1087249,127.48815,18,4
충남 금산군,36.1087249,127.48815,22,5
충남 금산군,36.1087249,127.48815,14,6
충남 금산군,36.1087249,127.48815,19,7
충남 금산군,36.1087249,127.48815,12,8
충남 금산군,36.1087249,127.48815,20,9
충남 금산군,36.1087249,127.48815,17,10
충남 금산군,36.1087249,127.48815,18,11
충남 금산군,36.1087249,127.48815,14,12
충남 태안군,36.7454236,126.29836,13,1
충남 태안군,36.7454236,126.29836,12,2
충남 태안군,36.7454236,126.29836,14,3
충남 태안군,36.7454236,126.29836,21,4
충남 태안군,36.7454236,126.29836,25,5
충남 태안군,36.7454236,126.29836,21,6
충남 태안군,36.7454236,126.29836,21,7
충남 태안군,36.7454236,126.29836,22,8
충남 태안군,36.7454236,126.29836,22,9
충남 태안군,36.7454236,126.29836,29,10
충남 태안군,36.7454236,126.29836,27,11
충남 태안군,36.7454236,126.29836,21,12
충남 논산시,36.1868154,127.0987538,19,1
충남 논산시,36.1868154,127.0987538,18,2
충남 논산시,36.1868154,127.0987538,36,3
충남 논산시,36.1868154,127.0987538,34,4
충남 논산시,36.1868154,127.0987538,34,5
충남 논산시,36.1868154,127.0987538,26,6
충남 논산시,36.1868154,127.0987538,32,7
충남 논산시,36.1868154,127.0987538,35,8
충남 논산시,36.1868154,127.0987538,34,9
충남 논산시,36.1868154,127.0987538,25,10
충남 논산시,36.1868154,127.0987538,33,11
충남 논산시,36.1868154,127.0987538,28,12
충남 부여군,36.2753678,126.910107,11,1
충남 부여군,36.2753678,126.910107,17,2
충남 부여군,36.2753678,126.910107,15,3
충남 부여군,36.2753678,126.910107,18,4
충남 부여군,36.2753678,126.910107,21,5
충남 부여군,36.2753678,126.910107,16,6
충남 부여군,36.2753678,126.910107,19,7
충남 부여군,36.2753678,126.910107,16,8
충남 부여군,36.2753678,126.910107,22,9
충남 부여군,36.2753678,126.910107,25,10
충남 부여군,36.2753678,126.910107,27,11
충남 부여군,36.2753678,126.910107,19,12
충남 서천군,36.0800688,126.6916052,18,1
충남 서천군,36.0800688,126.6916052,18,2
충남 서천군,36.0800688,126.6916052,12,3
충남 서천군,36.0800688,126.6916052,18,4
충남 서천군,36.0800688,126.6916052,17,5
충남 서천군,36.0800688,126.6916052,15,6
충남 서천군,36.0800688,126.6916052,18,7
충남 서천군,36.0800688,126.6916052,23,8
충남 서천군,36.0800688,126.6916052,25,9
충남 서천군,36.0800688,126.6916052,20,10
충남 서천군,36.0800688,126.6916052,10,11
충남 서천군,36.0800688,126.6916052,16,12
충남 청양군,36.4587024,126.8019983,8,1
충남 청양군,36.4587024,126.8019983,8,2
충남 청양군,36.4587024,126.8019983,11,3
충남 청양군,36.4587024,126.8019983,21,4
충남 청양군,36.4587024,126.8019983,12,5
충남 청양군,36.4587024,126.8019983,16,6
충남 청양군,36.4587024,126.8019983,15,7
충남 청양군,36.4587024,126.8019983,7,8
충남 청양군,36.4587024,126.8019983,14,9
충남 청양군,36.4587024,126.8019983,11,10
충남 청양군,36.4587024,126.8019983,13,11
충남 청양군,36.4587024,126.8019983,6,12
충남 홍성군,36.6010501,126.6611667,18,1
충남 홍성군,36.6010501,126.6611667,24,2
충남 홍성군,36.6010501,126.6611667,24,3
충남 홍성군,36.6010501,126.6611667,19,4
충남 홍성군,36.6010501,126.6611667,26,5
충남 홍성군,36.6010501,126.6611667,23,6
충남 홍성군,36.6010501,126.6611667,21,7
충남 홍성군,36.6010501,126.6611667,28,8
충남 홍성군,36.6010501,126.6611667,33,9
충남 홍성군,36.6010501,126.6611667,41,10
충남 홍성군,36.6010501,126.6611667,28,11
충남 홍성군,36.6010501,126.6611667,32,12
충남 예산군,36.6808989,126.8448742,20,1
충남 예산군,36.6808989,126.8448742,13,2
충남 예산군,36.6808989,126.8448742,25,3
충남 예산군,36.6808989,126.8448742,22,4
충남 예산군,36.6808989,126.8448742,36,5
충남 예산군,36.6808989,126.8448742,28,6
충남 예산군,36.6808989,126.8448742,25,7
충남 예산군,36.6808989,126.8448742,42,8
충남 예산군,36.6808989,126.8448742,27,9
충남 예산군,36.6808989,126.8448742,35,10
충남 예산군,36.6808989,126.8448742,27,11
충남 예산군,36.6808989,126.8448742,22,12
충남 당진시,36.8904083,126.6461833,53,1
충남 당진시,36.8904083,126.6461833,51,2
충남 당진시,36.8904083,126.6461833,52,3
충남 당진시,36.8904083,126.6461833,46,4
충남 당진시,36.8904083,126.6461833,67,5
충남 당진시,36.8904083,126.6461833,56,6
충남 당진시,36.8904083,126.6461833,54,7
충남 당진시,36.8904083,126.6461833,58,8
충남 당진시,36.8904083,126.6461833,47,9
충남 당진시,36.8904083,126.6461833,62,10
충남 당진시,36.8904083,126.6461833,60,11
충남 당진시,36.8904083,126.6461833,48,12
충남 계룡시,36.275523,127.2472702,3,1
충남 계룡시,36.275523,127.2472702,8,2
충남 계룡시,36.275523,127.2472702,7,3
충남 계룡시,36.275523,127.2472702,6,4
충남 계룡시,36.275523,127.2472702,5,5
충남 계룡시,36.275523,127.2472702,8,6
충남 계룡시,36.275523,127.2472702,8,7
충남 계룡시,36.275523,127.2472702,7,8
충남 계룡시,36.275523,127.2472702,5,9
충남 계룡시,36.275523,127.2472702,7,10
충남 계룡시,36.275523,127.2472702,10,11
충남 계룡시,36.275523,127.2472702,4,12
전북 전주시,35.8237631,127.1472805,166,1
전북 전주시,35.8237631,127.1472805,163,2
전북 전주시,35.8237631,127.1472805,209,3
전북 전주시,35.8237631,127.1472805,190,4
전북 전주시,35.8237631,127.1472805,233,5
전북 전주시,35.8237631,127.1472805,180,6
전북 전주시,35.8237631,127.1472805,190,7
전북 전주시,35.8237631,127.1472805,177,8
전북 전주시,35.8237631,127.1472805,174,9
전북 전주시,35.8237631,127.1472805,171,10
전북 전주시,35.8237631,127.1472805,169,11
전북 전주시,35.8237631,127.1472805,156,12
전북 군산시,35.9679984,126.7369036,91,1
전북 군산시,35.9679984,126.7369036,82,2
전북 군산시,35.9679984,126.7369036,92,3
전북 군산시,35.9679984,126.7369036,94,4
전북 군산시,35.9679984,126.7369036,116,5
전북 군산시,35.9679984,126.7369036,95,6
전북 군산시,35.9679984,126.7369036,76,7
전북 군산시,35.9679984,126.7369036,91,8
전북 군산시,35.9679984,126.7369036,100,9
전북 군산시,35.9679984,126.7369036,89,10
전북 군산시,35.9679984,126.7369036,90,11
전북 군산시,35.9679984,126.7369036,87,12
전북 정읍시,35.5697678,126.8559787,22,1
전북 정읍시,35.5697678,126.8559787,23,2
전북 정읍시,35.5697678,126.8559787,17,3
전북 정읍시,35.5697678,126.8559787,36,4
전북 정읍시,35.5697678,126.8559787,29,5
전북 정읍시,35.5697678,126.8559787,27,6
전북 정읍시,35.5697678,126.8559787,34,7
전북 정읍시,35.5697678,126.8559787,30,8
전북 정읍시,35.5697678,126.8559787,38,9
전북 정읍시,35.5697678,126.8559787,34,10
전북 정읍시,35.5697678,126.8559787,37,11
전북 정읍시,35.5697678,126.8559787,24,12
전북 남원시,35.4163118,127.3903713,17,1
전북 남원시,35.4163118,127.3903713,16,2
전북 남원시,35.4163118,127.3903713,19,3
전북 남원시,35.4163118,127.3903713,17,4
전북 남원시,35.4163118,127.3903713,21,5
전북 남원시,35.4163118,127.3903713,17,6
전북 남원시,35.4163118,127.3903713,12,7
전북 남원시,35.4163118,127.3903713,18,8
전북 남원시,35.4163118,127.3903713,14,9
전북 남원시,35.4163118,127.3903713,14,10
전북 남원시,35.4163118,127.3903713,20,11
전북 남원시,35.4163118,127.3903713,12,12
전북 김제시,35.803815,126.880557,12,1
전북 김제시,35.803815,126.880557,17,2
전북 김제시,35.803815,126.880557,31,3
전북 김제시,35.803815,126.880557,21,4
전북 김제시,35.803815,126.880557,26,5
전북 김제시,35.803815,126.880557,18,6
전북 김제시,35.803815,126.880557,19,7
전북 김제시,35.803815,126.880557,15,8
전북 김제시,35.803815,126.880557,21,9
전북 김제시,35.803815,126.880557,30,10
전북 김제시,35.803815,126.880557,26,11
전북 김제시,35.803815,126.880557,22,12
전북 완주군,35.9039,127.1622,28,1
전북 완주군,35.9039,127.1622,21,2
전북 완주군,35.9039,127.1622,27,3
전북 완주군,35.9039,127.1622,16,4
전북 완주군,35.9039,127.1622,30,5
전북 완주군,35.9039,127.1622,27,6
전북 완주군,35.9039,127.1622,21,7
전북 완주군,35.9039,127.1622,36,8
전북 완주군,35.9039,127.1622,22,9
전북 완주군,35.9039,127.1622,33,10
전북 완주군,35.9039,127.1622,33,11
전북 완주군,35.9039,127.1622,22,12
전북 진안군,35.7915,127.4252,9,1
전북 진안군,35.7915,127.4252,5,2
전북 진안군,35.7915,127.4252,4,3
전북 진안군,35.7915,127.4252,7,4
전북 진안군,35.7915,127.4252,7,5
전북 진안군,35.7915,127.4252,5,6
전북 진안군,35.7915,127.4252,5,7
전북 진안군,35.7915,127.4252,7,8
전북 진안군,35.7915,127.4252,7,9
전북 진안군,35.7915,127.4252,8,10
전북 진안군,35.7915,127.4252,4,11
전북 진안군,35.7915,127.4252,7,12
전북 무주군,36.007,127.6609,9,1
전북 무주군,36.007,127.6609,4,2
전북 무주군,36.007,127.6609,3,3
전북 무주군,36.007,127.6609,7,4
전북 무주군,36.007,127.6609,8,5
전북 무주군,36.007,127.6609,6,6
전북 무주군,36.007,127.6609,5,7
전북 무주군,36.007,127.6609,11,8
전북 무주군,36.007,127.6609,7,9
전북 무주군,36.007,127.6609,7,10
전북 무주군,36.007,127.6609,4,11
전북 무주군,36.007,127.6609,5,12
전북 장수군,35.647,127.5212,2,1
전북 장수군,35.647,127.5212,2,2
전북 장수군,35.647,127.5212,5,3
전북 장수군,35.647,127.5212,1,4
전북 장수군,35.647,127.5212,5,5
전북 장수군,35.647,127.5212,6,6
전북 장수군,35.647,127.5212,4,7
전북 장수군,35.647,127.5212,2,8
전북 장수군,35.647,127.5212,3,9
전북 장수군,35.647,127.5212,1,10
전북 장수군,35.647,127.5212,8,11
전북 장수군,35.647,127.5212,8,12
전북 임실군,35.6174,127.2893,4,1
전북 임실군,35.6174,127.2893,11,2
전북 임실군,35.6174,127.2893,7,3
전북 임실군,35.6174,127.2893,4,4
전북 임실군,35.6174,127.2893,14,5
전북 임실군,35.6174,127.2893,12,6
전북 임실군,35.6174,127.2893,6,7
전북 임실군,35.6174,127.2893,15,8
전북 임실군,35.6174,127.2893,8,9
전북 임실군,35.6174,127.2893,7,10
전북 임실군,35.6174,127.2893,10,11
전북 임실군,35.6174,127.2893,5,12
전북 순창군,35.3741,127.1374,8,1
전북 순창군,35.3741,127.1374,3,2
전북 순창군,35.3741,127.1374,8,3
전북 순창군,35.3741,127.1374,14,4
전북 순창군,35.3741,127.1374,8,5
전북 순창군,35.3741,127.1374,14,6
전북 순창군,35.3741,127.1374,7,7
전북 순창군,35.3741,127.1374,13,8
전북 순창군,35.3741,127.1374,11,9
전북 순창군,35.3741,127.1374,16,10
전북 순창군,35.3741,127.1374,9,11
전북 순창군,35.3741,127.1374,6,12
전북 고창군,35.4355,126.7021,7,1
전북 고창군,35.4355,126.7021,9,2
전북 고창군,35.4355,126.7021,8,3
전북 고창군,35.4355,126.7021,8,4
전북 고창군,35.4355,126.7021,13,5
전북 고창군,35.4355,126.7021,7,6
전북 고창군,35.4355,126.7021,14,7
전북 고창군,35.4355,126.7021,9,8
전북 고창군,35.4355,126.7021,14,9
전북 고창군,35.4355,126.7021,11,10
전북 고창군,35.4355,126.7021,13,11
전북 고창군,35.4355,126.7021,7,12
전북 부안군,35.7316783,126.7330195,7,1
전북 부안군,35.7316783,126.7330195,7,2
전북 부안군,35.7316783,126.7330195,9,3
전북 부안군,35.7316783,126.7330195,17,4
전북 부안군,35.7316783,126.7330195,15,5
전북 부안군,35.7316783,126.7330195,15,6
전북 부안군,35.7316783,126.7330195,15,7
전북 부안군,35.7316783,126.7330195,13,8
전북 부안군,35.7316783,126.7330195,23,9
전북 부안군,35.7316783,126.7330195,20,10
전북 부안군,35.7316783,126.7330195,18,11
전북 부안군,35.7316783,126.7330195,18,12
전북 익산시,35.9479291,126.9578025,61,1
전북 익산시,35.9479291,126.9578025,50,2
전북 익산시,35.9479291,126.9578025,69,3
전북 익산시,35.9479291,126.9578025,57,4
전북 익산시,35.9479291,126.9578025,62,5
전북 익산시,35.9479291,126.9578025,46,6
전북 익산시,35.9479291,126.9578025,50,7
전북 익산시,35.9479291,126.9578025,60,8
전북 익산시,35.9479291,126.9578025,69,9
전북 익산시,35.9479291,126.9578025,58,10
전북 익산시,35.9479291,126.9578025,82,11
전북 익산시,35.9479291,126.9578025,59,12
전남 목포시,34.7903335,126.3847547,97,1
전남 목포시,34.7903335,126.3847547,94,2
전남 목포시,34.7903335,126.3847547,109,3
전남 목포시,34.7903335,126.3847547,101,4
전남 목포시,34.7903335,126.3847547,97,5
전남 목포시,34.7903335,126.3847547,99,6
전남 목포시,34.7903335,126.3847547,102,7
전남 목포시,34.7903335,126.3847547,96,8
전남 목포시,34.7903335,126.3847547,108,9
전남 목포시,34.7903335,126.3847547,110,10
전남 목포시,34.7903335,126.3847547,99,11
전남 목포시,34.7903335,126.3847547,84,12
전남 여수시,34.7546257,127.659859,120,1
전남 여수시,34.7546257,127.659859,105,2
전남 여수시,34.7546257,127.659859,110,3
전남 여수시,34.7546257,127.659859,116,4
전남 여수시,34.7546257,127.659859,123,5
전남 여수시,34.7546257,127.659859,123,6
전남 여수시,34.7546257,127.659859,125,7
전남 여수시,34.7546257,127.659859,127,8
전남 여수시,34.7546257,127.659859,112,9
전남 여수시,34.7546257,127.659859,137,10
전남 여수시,34.7546257,127.659859,99,11
전남 여수시,34.7546257,127.659859,120,12
전남 순천시,34.9505457,127.4872992,102,1
전남 순천시,34.9505457,127.4872992,76,2
전남 순천시,34.9505457,127.4872992,98,3
전남 순천시,34.9505457,127.4872992,80,4
전남 순천시,34.9505457,127.4872992,82,5
전남 순천시,34.9505457,127.4872992,94,6
전남 순천시,34.9505457,127.4872992,102,7
전남 순천시,34.9505457,127.4872992,91,8
전남 순천시,34.9505457,127.4872992,87,9
전남 순천시,34.9505457,127.4872992,95,10
전남 순천시,34.9505457,127.4872992,97,11
전남 순천시,34.9505457,127.4872992,78,12
전남 나주시,35.0158859,126.7108313,46,1
전남 나주시,35.0158859,126.7108313,46,2
전남 나주시,35.0158859,126.7108313,49,3
전남 나주시,35.0158859,126.7108313,49,4
전남 나주시,35.0158859,126.7108313,55,5
전남 나주시,35.0158859,126.7108313,55,6
전남 나주시,35.0158859,126.7108313,63,7
전남 나주시,35.0158859,126.7108313,51,8
전남 나주시,35.0158859,126.7108313,62,9
전남 나주시,35.0158859,126.7108313,55,10
전남 나주시,35.0158859,126.7108313,50,11
전남 나주시,35.0158859,126.7108313,53,12
전남 광양시,34.9406452,127.6959512,46,1
전남 광양시,34.9406452,127.6959512,45,2
전남 광양시,34.9406452,127.6959512,47,3
전남 광양시,34.9406452,127.6959512,66,4
전남 광양시,34.9406452,127.6959512,51,5
전남 광양시,34.9406452,127.6959512,49,6
전남 광양시,34.9406452,127.6959512,52,7
전남 광양시,34.9406452,127.6959512,51,8
전남 광양시,34.9406452,127.6959512,49,9
전남 광양시,34.9406452,127.6959512,57,10
전남 광양시,34.9406452,127.6959512,65,11
전남 광양시,34.9406452,127.6959512,39,12
전남 담양군,35.320878,126.9883238,15,1
전남 담양군,35.320878,126.9883238,22,2
전남 담양군,35.320878,126.9883238,27,3
전남 담양군,35.320878,126.9883238,17,4
전남 담양군,35.320878,126.9883238,30,5
전남 담양군,35.320878,126.9883238,22,6
전남 담양군,35.320878,126.9883238,23,7
전남 담양군,35.320878,126.9883238,26,8
전남 담양군,35.320878,126.9883238,25,9
전남 담양군,35.320878,126.9883238,24,10
전남 담양군,35.320878,126.9883238,20,11
전남 담양군,35.320878,126.9883238,19,12
전남 곡성군,35.2818969,127.2914673,3,1
전남 곡성군,35.2818969,127.2914673,7,2
전남 곡성군,35.2818969,127.2914673,6,3
전남 곡성군,35.2818969,127.2914673,5,4
전남 곡성군,35.2818969,127.2914673,10,5
전남 곡성군,35.2818969,127.2914673,8,6
전남 곡성군,35.2818969,127.2914673,7,7
전남 곡성군,35.2818969,127.2914673,7,8
전남 곡성군,35.2818969,127.2914673,15,9
전남 곡성군,35.2818969,127.2914673,6,10
