시도,시군구,발생월,사고건수,사망자수,중상자수,경상자수,부상신고자수
경북,울진군,07,14,0,7,13,3
경북,울진군,08,9,0,2,7,2
경북,울진군,09,14,0,7,8,5
경북,울진군,10,10,0,4,2,7
경북,울진군,11,14,1,7,8,1
경북,울진군,12,9,0,4,6,4
경북,울릉군,02,1,0,1,0,0
경북,울릉군,03,1,0,0,1,0
경북,울릉군,08,1,0,0,1,0
경북,울릉군,09,1,0,0,2,0
경북,울릉군,10,1,0,0,1,0
경북,울릉군,11,1,0,1,0,0
경북,경산시,01,49,0,15,49,0
경북,경산시,02,47,1,15,50,1
경북,경산시,03,76,0,20,78,2
경북,경산시,04,81,0,34,74,3
경북,경산시,05,99,1,38,110,0
경북,경산시,06,64,2,11,69,4
경북,경산시,07,73,3,12,77,2
경북,경산시,08,72,0,22,72,1
경북,경산시,09,100,0,38,102,6
경북,경산시,10,88,1,29,82,1
경북,경산시,11,97,3,25,101,1
경북,경산시,12,79,4,25,72,2
경남,진주시,01,57,0,29,38,4
경남,진주시,02,35,2,16,28,1
경남,진주시,03,45,2,17,35,2
경남,진주시,04,54,2,31,29,4
경남,진주시,05,57,3,19,45,4
경남,진주시,06,48,3,26,26,2
경남,진주시,07,57,3,30,39,4
경남,진주시,08,41,2,25,24,2
경남,진주시,09,45,2,33,24,3
경남,진주시,10,59,0,28,43,1
경남,진주시,11,55,2,28,41,3
경남,진주시,12,64,1,21,51,2
경남,통영시,01,53,2,15,60,5
경남,통영시,02,51,0,18,56,1
경남,통영시,03,73,0,15,78,8
경남,통영시,04,55,2,17,49,7
경남,통영시,05,57,1,17,67,6
경남,통영시,06,44,1,15,49,1
경남,통영시,07,59,0,14,68,5
경남,통영시,08,58,2,16,78,4
경남,통영시,09,66,0,19,70,5
경남,통영시,10,55,1,18,62,4
경남,통영시,11,64,0,21,65,3
경남,통영시,12,54,1,24,59,2
경남,김해시,01,143,5,51,130,14
경남,김해시,02,129,2,35,138,13
경남,김해시,03,159,1,54,142,13
경남,김해시,04,140,4,54,126,14
경남,김해시,05,155,1,49,155,8
경남,김해시,06,143,1,59,128,17
경남,김해시,07,146,3,73,121,11
경남,김해시,08,171,1,59,163,18
경남,김해시,09,140,3,61,144,8
경남,김해시,10,151,2,61,130,7
경남,김해시,11,158,1,75,142,23
경남,김해시,12,142,3,42,126,11
경남,밀양시,01,36,4,16,31,3
경남,밀양시,02,44,2,19,31,5
경남,밀양시,03,31,0,15,23,5
경남,밀양시,04,44,3,33,32,5
경남,밀양시,05,46,3,24,20,5
경남,밀양시,06,40,1,23,30,4
경남,밀양시,07,39,3,20,27,2
경남,밀양시,08,53,2,29,50,9
경남,밀양시,09,49,2,33,27,6
경남,밀양시,10,28,2,12,19,3
경남,밀양시,11,42,0,23,20,8
경남,밀양시,12,33,0,17,25,3
경남,거제시,01,51,0,16,48,5
경남,거제시,02,55,1,25,46,1
경남,거제시,03,60,0,22,49,0
경남,거제시,04,74,0,37,67,1
경남,거제시,05,69,1,27,58,6
경남,거제시,06,63,0,23,51,8
경남,거제시,07,74,1,24,62,6
경남,거제시,08,78,2,59,106,4
경남,거제시,09,75,1,23,69,11
경남,거제시,10,67,0,29,55,3
경남,거제시,11,86,1,30,80,6
경남,거제시,12,68,0,18,58,5
경남,의령군,01,6,0,3,7,0
경남,의령군,02,7,1,2,5,1
경남,의령군,03,4,0,0,4,1
경남,의령군,04,7,0,2,4,1
경남,의령군,05,8,0,7,4,0
경남,의령군,06,14,0,10,9,1
경남,의령군,07,2,0,1,1,0
경남,의령군,08,11,3,5,9,0
경남,의령군,09,12,0,4,10,0
경남,의령군,10,15,1,4,14,0
경남,의령군,11,11,1,3,15,0
경남,의령군,12,7,0,3,4,0
경남,함안군,01,33,0,14,25,5
경남,함안군,02,22,0,8,18,0
경남,함안군,03,22,1,10,17,3
경남,함안군,04,37,1,23,25,3
경남,함안군,05,28,0,9,26,2
경남,함안군,06,24,0,14,20,5
경남,함안군,07,32,1,16,34,3
경남,함안군,08,18,2,5,13,5
경남,함안군,09,21,0,8,14,4
경남,함안군,10,27,4,13,20,2
경남,함안군,11,26,0,15,22,2
경남,함안군,12,25,0,9,22,0
경남,창녕군,01,23,2,9,27,3
경남,창녕군,02,21,0,16,13,0
경남,창녕군,03,17,2,10,14,2
경남,창녕군,04,28,2,17,29,1
경남,창녕군,05,21,1,8,21,0
경남,창녕군,06,27,0,24,12,0
경남,창녕군,07,24,2,15,17,0
경남,창녕군,08,23,0,21,10,1
경남,창녕군,09,27,0,15,19,0
경남,창녕군,10,20,0,14,11,3
경남,창녕군,11,27,2,16,18,1
경남,창녕군,12,26,2,27,13,0
경남,양산시,01,94,1,33,87,12
경남,양산시,02,84,3,30,72,9
경남,양산시,03,99,1,37,83,12
경남,양산시,04,99,2,24,84,15
경남,양산시,05,99,3,36,70,13
경남,양산시,06,106,3,35,90,12
경남,양산시,07,94,1,27,95,10
경남,양산시,08,99,1,39,88,9
경남,양산시,09,97,7,29,83,12
경남,양산시,10,121,0,35,116,9
경남,양산시,11,110,0,37,87,22
경남,양산시,12,103,1,28,100,8
경남,고성군,01,7,1,4,4,0
경남,고성군,02,10,0,4,12,1
경남,고성군,03,10,0,7,8,0
경남,고성군,04,16,0,10,8,0
경남,고성군,05,21,1,14,21,0
경남,고성군,06,15,0,6,17,0
경남,고성군,07,20,0,8,14,0
경남,고성군,08,18,1,5,16,0
경남,고성군,09,6,1,4,5,0
경남,고성군,10,18,0,6,22,0
경남,고성군,11,21,0,10,20,0
경남,고성군,12,16,0,9,11,5
경남,사천시,01,43,1,12,45,1
경남,사천시,02,32,1,12,30,4
경남,사천시,03,46,1,16,45,4
경남,사천시,04,44,1,17,51,2
경남,사천시,05,32,0,17,22,2
경남,사천시,06,43,0,20,35,5
경남,사천시,07,39,0,17,41,2
경남,사천시,08,64,1,21,61,3
경남,사천시,09,39,1,16,37,5
경남,사천시,10,46,0,21,41,7
경남,사천시,11,34,1,9,35,1
경남,사천시,12,42,1,14,36,7
경남,남해군,01,15,2,10,5,4
경남,남해군,02,8,0,5,7,1
경남,남해군,03,5,0,3,1,3
경남,남해군,04,17,0,15,11,0
경남,남해군,05,16,0,12,7,3
경남,남해군,06,14,0,9,10,3
경남,남해군,07,5,0,4,3,1
경남,남해군,08,19,1,9,16,4
경남,남해군,09,13,1,9,5,5
경남,남해군,10,15,1,14,8,3
경남,남해군,11,14,0,10,11,3
경남,남해군,12,15,3,10,3,2
경남,하동군,01,22,0,11,12,2
경남,하동군,02,13,0,6,13,1
경남,하동군,03,11,0,4,9,6
경남,하동군,04,18,1,12,18,1
경남,하동군,05,14,1,10,12,0
경남,하동군,06,12,0,10,11,0
경남,하동군,07,12,0,11,9,0
경남,하동군,08,14,1,6,12,3
경남,하동군,09,11,1,7,4,1
경남,하동군,10,17,0,10,10,0
경남,하동군,11,16,0,8,17,2
경남,하동군,12,9,0,4,8,1
경남,산청군,01,11,0,5,9,0
경남,산청군,02,8,1,3,7,1
경남,산청군,03,9,1,7,9,1
경남,산청군,04,11,0,5,10,3
경남,산청군,05,17,0,9,22,3
경남,산청군,06,6,0,3,6,0
경남,산청군,07,8,1,6,5,0
경남,산청군,08,15,1,13,13,5
경남,산청군,09,13,3,10,11,2
경남,산청군,10,10,0,4,8,1
경남,산청군,11,18,2,13,16,1
경남,산청군,12,9,0,3,8,1
경남,함양군,01,13,1,8,4,1
경남,함양군,02,14,0,5,8,3
경남,함양군,03,15,0,3,10,7
경남,함양군,04,8,1,2,4,3
경남,함양군,05,15,0,4,14,4
경남,함양군,06,19,2,5,18,2
경남,함양군,07,15,0,6,8,5
경남,함양군,08,18,0,5,7,6
경남,함양군,09,23,3,8,21,3
경남,함양군,10,20,2,12,14,1
경남,함양군,11,17,1,7,9,1
경남,함양군,12,9,1,4,6,1
경남,거창군,01,13,0,7,7,0
경남,거창군,02,11,1,5,8,0
경남,거창군,03,13,1,5,9,0
경남,거창군,04,17,1,13,10,0
경남,거창군,05,13,0,6,11,2
경남,거창군,06,20,0,17,6,2
경남,거창군,07,11,1,4,6,1
경남,거창군,08,8,0,5,3,1
경남,거창군,09,16,1,10,11,0
경남,거창군,10,13,0,7,10,1
경남,거창군,11,19,0,12,9,0
경남,거창군,12,8,1,3,5,0
경남,합천군,01,14,0,9,8,3
경남,합천군,02,13,0,6,11,1
경남,합천군,03,5,0,1,3,1
경남,합천군,04,18,0,6,13,2
경남,합천군,05,12,0,9,12,0
경남,합천군,06,19,2,9,9,4
경남,합천군,07,9,1,6,5,0
경남,합천군,08,13,0,7,7,3
경남,합천군,09,19,0,7,13,5
경남,합천군,10,14,0,13,7,1
경남,합천군,11,13,4,9,8,1
경남,합천군,12,11,1,5,5,2
경남,창원시(통합),01,232,3,63,217,22
경남,창원시(통합),02,226,5,70,171,30
경남,창원시(통합),03,246,3,77,245,12
경남,창원시(통합),04,211,3,66,187,17
경남,창원시(통합),05,237,3,77,211,29
경남,창원시(통합),06,217,2,68,220,7
경남,창원시(통합),07,205,4,75,192,15
경남,창원시(통합),08,215,1,67,244,13
경남,창원시(통합),09,201,1,54,185,22
경남,창원시(통합),10,265,3,93,213,32
경남,창원시(통합),11,240,5,85,182,34
경남,창원시(통합),12,262,3,88,226,32
제주,제주시,01,242,1,66,238,32
제주,제주시,02,192,2,46,214,36
제주,제주시,03,261,5,64,241,40
제주,제주시,04,216,1,57,219,27
제주,제주시,05,256,1,76,266,30
제주,제주시,06,230,1,66,225,34
제주,제주시,07,245,0,58,281,34
제주,제주시,08,249,2,61,266,38
제주,제주시,09,264,7,60,274,42
제주,제주시,10,220,2,49,235,28
제주,제주시,11,264,3,58,266,51
제주,제주시,12,214,0,54,204,24
제주,서귀포시,01,91,3,27,105,18
제주,서귀포시,02,78,3,19,81,14
제주,서귀포시,03,96,0,20,111,33
제주,서귀포시,04,86,0,27,101,22
제주,서귀포시,05,91,3,31,90,20
제주,서귀포시,06,95,2,26,85,13
제주,서귀포시,07,103,1,24,104,16
제주,서귀포시,08,108,2,38,114,27
제주,서귀포시,09,93,0,26,99,12
제주,서귀포시,10,100,2,34,92,14
제주,서귀포시,11,75,2,35,55,9
제주,서귀포시,12,94,5,26,96,20
대구,중구,01,53,1,16,45,11
대구,중구,02,61,0,20,61,20
대구,중구,03,67,0,14,66,19
대구,중구,04,45,0,13,46,8
대구,중구,05,52,0,13,54,14
대구,중구,06,72,1,21,60,26
대구,중구,07,68,0,14,64,18
대구,중구,08,46,0,8,45,7
대구,중구,09,58,1,11,62,15
대구,중구,10,60,0,8,61,17
대구,중구,11,64,0,17,69,16
대구,중구,12,64,0,11,52,31
대구,동구,01,114,1,28,129,7
대구,동구,02,93,1,29,78,7
대구,동구,03,111,2,27,122,11
대구,동구,04,122,0,42,111,20
대구,동구,05,118,1,33,123,9
대구,동구,06,112,0,35,110,16
대구,동구,07,131,1,33,140,15
대구,동구,08,125,0,37,125,12
대구,동구,09,111,0,25,119,8
대구,동구,10,131,1,35,137,14
대구,동구,11,142,2,34,140,15
대구,동구,12,165,2,33,183,18
대구,서구,01,75,1,10,92,11
대구,서구,02,59,1,14,69,4
대구,서구,03,66,0,17,79,7
대구,서구,04,68,1,16,55,16
대구,서구,05,78,1,20,81,12
대구,서구,06,76,1,15,73,13
대구,서구,07,86,0,16,89,11
대구,서구,08,79,0,22,67,16
대구,서구,09,65,0,16,62,8
대구,서구,10,67,0,15,67,14
대구,서구,11,87,0,23,83,16
대구,서구,12,77,0,20,59,15
대구,남구,01,32,1,8,30,1
대구,남구,02,21,0,2,23,2
대구,남구,03,41,0,11,36,5
대구,남구,04,33,0,6,44,4
대구,남구,05,44,0,16,44,1
대구,남구,06,40,0,10,39,1
대구,남구,07,41,0,14,38,6
대구,남구,08,45,0,11,46,3
대구,남구,09,51,1,12,50,3
대구,남구,10,39,0,10,43,6
대구,남구,11,45,0,5,44,8
대구,남구,12,43,0,12,42,4
대구,북구,01,143,1,49,149,25
대구,북구,02,135,0,35,126,18
대구,북구,03,131,3,43,113,13
대구,북구,04,136,2,40,137,13
대구,북구,05,146,2,37,157,19
대구,북구,06,149,0,36,141,21
대구,북구,07,155,1,42,144,20
대구,북구,08,133,0,26,114,30
대구,북구,09,161,0,50,144,31
대구,북구,10,142,2,31,130,22
대구,북구,11,165,5,44,150,17
대구,북구,12,130,4,25,135,16
대구,수성구,01,147,0,37,157,14
대구,수성구,02,133,2,32,146,19
대구,수성구,03,130,0,28,153,6
대구,수성구,04,145,1,39,164,12
대구,수성구,05,151,0,31,185,10
대구,수성구,06,134,0,32,143,12
대구,수성구,07,158,2,34,168,20
대구,수성구,08,157,2,42,170,15
대구,수성구,09,175,0,40,211,16
대구,수성구,10,177,2,40,199,12
대구,수성구,11,160,4,48,164,13
대구,수성구,12,150,0,21,176,14
대구,달서구,01,181,0,48,191,7
대구,달서구,02,173,1,46,173,6
대구,달서구,03,181,0,41,184,14
대구,달서구,04,190,0,46,179,17
대구,달서구,05,179,0,41,216,13
대구,달서구,06,174,1,40,174,9
대구,달서구,07,177,1,38,186,11
대구,달서구,08,190,3,33,206,15
대구,달서구,09,193,5,44,209,9
대구,달서구,10,193,0,47,211,6
대구,달서구,11,171,0,43,164,10
대구,달서구,12,177,0,43,197,21
대구,달성군,01,59,1,14,64,4
대구,달성군,02,67,0,26,58,3
대구,달성군,03,68,3,15,61,6
대구,달성군,04,72,1,17,77,1
대구,달성군,05,86,1,19,77,7
대구,달성군,06,75,2,18,75,4
대구,달성군,07,65,0,13,81,8
대구,달성군,08,68,1,12,81,6
대구,달성군,09,65,2,18,63,10
대구,달성군,10,84,1,12,100,12
대구,달성군,11,75,0,24,78,10
대구,달성군,12,62,1,12,64,6
대구,군위군,01,8,0,6,2,4
대구,군위군,02,4,0,1,9,0
대구,군위군,03,7,1,3,11,1
대구,군위군,04,10,2,6,15,2
대구,군위군,05,10,0,9,14,0
대구,군위군,06,8,3,6,7,0
대구,군위군,07,7,0,3,6,0
대구,군위군,08,13,0,3,13,3
대구,군위군,09,15,5,8,10,0
대구,군위군,10,9,0,13,7,0
대구,군위군,11,11,0,6,10,0
대구,군위군,12,9,0,3,11,1
인천,중구,01,47,1,7,52,2
인천,중구,02,39,0,13,54,0
인천,중구,03,69,1,17,80,2
인천,중구,04,51,1,8,64,0
인천,중구,05,66,0,19,73,12
인천,중구,06,62,1,22,71,3
인천,중구,07,68,1,15,65,14
인천,중구,08,57,0,13,64,5
인천,중구,09,69,0,12,62,13
인천,중구,10,63,0,15,63,10
인천,중구,11,56,1,5,60,6
인천,중구,12,53,0,13,54,6
인천,동구,01,8,0,4,6,1
인천,동구,02,12,0,3,18,1
인천,동구,03,11,0,3,12,0
인천,동구,04,14,0,1,15,0
인천,동구,05,12,0,5,13,1
인천,동구,06,15,0,4,16,2
인천,동구,07,14,0,4,9,2
인천,동구,08,12,1,5,6,5
인천,동구,09,12,0,5,7,2
인천,동구,10,9,0,0,11,3
인천,동구,11,13,0,4,7,3
인천,동구,12,14,0,4,13,0
인천,미추홀구,01,107,0,15,112,8
인천,미추홀구,02,94,1,11,107,4
인천,미추홀구,03,104,1,12,122,4
인천,미추홀구,04,99,1,16,110,1
인천,미추홀구,05,123,3,26,122,7
인천,미추홀구,06,107,1,14,116,6
인천,미추홀구,07,121,0,15,143,6
인천,미추홀구,08,125,4,23,129,9
인천,미추홀구,09,124,1,22,133,4
인천,미추홀구,10,119,0,22,122,10
인천,미추홀구,11,125,1,19,137,7
인천,미추홀구,12,116,1,21,122,15
인천,부평구,01,100,1,19,113,7
인천,부평구,02,101,0,22,102,9
인천,부평구,03,98,1,25,90,5
인천,부평구,04,124,0,25,120,14
인천,부평구,05,86,1,19,86,4
인천,부평구,06,98,0,16,91,6
인천,부평구,07,84,1,11,94,5
인천,부평구,08,97,1,23,108,5
인천,부평구,09,109,0,19,93,9
인천,부평구,10,118,2,33,117,9
인천,부평구,11,106,1,19,95,8
인천,부평구,12,125,1,16,135,14
인천,남동구,01,100,0,25,113,7
인천,남동구,02,116,1,20,134,11
인천,남동구,03,132,1,26,133,9
인천,남동구,04,131,1,21,147,14
인천,남동구,05,137,0,26,154,14
인천,남동구,06,141,1,32,153,17
인천,남동구,07,142,2,33,152,13
인천,남동구,08,125,2,27,124,7
인천,남동구,09,150,1,33,159,7
인천,남동구,10,140,3,31,144,10
인천,남동구,11,143,0,32,144,12
인천,남동구,12,134,1,25,133,10
인천,서구,01,105,0,26,115,3
인천,서구,02,105,3,25,92,1
인천,서구,03,128,2,37,136,1
인천,서구,04,107,0,22,115,6
인천,서구,05,149,2,46,158,5
인천,서구,06,112,3,25,118,7
인천,서구,07,115,3,19,124,6
인천,서구,08,115,0,27,124,9
인천,서구,09,140,2,41,118,8
인천,서구,10,130,3,29,124,9
인천,서구,11,141,0,29,156,13
인천,서구,12,125,0,26,120,9
인천,연수구,01,53,0,12,69,1
인천,연수구,02,54,0,9,62,2
인천,연수구,03,37,0,11,35,2
인천,연수구,04,59,1,10,66,2
인천,연수구,05,58,1,14,51,3
인천,연수구,06,54,1,11,56,0
인천,연수구,07,48,2,15,47,1
인천,연수구,08,52,0,13,49,3
인천,연수구,09,65,3,17,62,0
인천,연수구,10,49,0,17,53,1
인천,연수구,11,59,0,10,66,0
인천,연수구,12,34,0,9,34,3
인천,계양구,01,48,1,11,51,0
인천,계양구,02,45,0,7,65,0
인천,계양구,03,59,1,10,70,1
인천,계양구,04,62,0,12,76,0
인천,계양구,05,67,0,20,71,0
인천,계양구,06,58,3,14,65,2
인천,계양구,07,55,0,9,69,1
인천,계양구,08,61,0,5,79,0
인천,계양구,09,88,0,17,96,2
인천,계양구,10,70,3,13,82,0
인천,계양구,11,55,0,8,67,0
인천,계양구,12,37,1,5,37,0
인천,강화군,01,9,0,2,11,0
인천,강화군,02,8,0,4,10,0
인천,강화군,03,9,1,4,6,0
인천,강화군,04,14,0,9,9,1
인천,강화군,05,16,0,7,19,0
인천,강화군,06,12,2,0,13,0
인천,강화군,07,11,0,4,19,0
인천,강화군,08,21,0,7,28,1
인천,강화군,09,31,1,8,36,1
인천,강화군,10,26,0,8,29,2
인천,강화군,11,30,1,15,35,1
인천,강화군,12,29,2,13,19,4
인천,옹진군,01,2,0,1,2,0
인천,옹진군,02,1,1,0,0,0
인천,옹진군,03,1,0,0,1,0
인천,옹진군,05,5,0,3,2,0
인천,옹진군,06,5,1,4,6,0
인천,옹진군,07,1,0,0,1,0
인천,옹진군,08,5,0,2,3,0
인천,옹진군,09,2,0,1,1,0
인천,옹진군,10,3,0,2,2,1
인천,옹진군,11,1,0,0,1,0
인천,옹진군,12,1,0,0,1,0
광주,동구,01,36,1,5,35,3
광주,동구,02,29,0,10,35,1
광주,동구,03,41,0,7,36,4
광주,동구,04,39,3,15,54,2
광주,동구,05,46,0,4,53,4
광주,동구,06,37,0,4,45,4
광주,동구,07,43,0,6,48,8
광주,동구,08,35,0,5,38,1
광주,동구,09,38,0,9,45,1
광주,동구,10,44,0,10,42,2
광주,동구,11,24,0,5,26,2
광주,동구,12,36,1,8,39,1
광주,서구,01,134,0,25,200,12
광주,서구,02,125,1,19,157,8
광주,서구,03,127,0,20,166,9
광주,서구,04,133,0,24,184,9
광주,서구,05,183,2,29,242,15
광주,서구,06,121,0,19,164,7
광주,서구,07,153,2,17,204,22
광주,서구,08,125,0,24,159,9
광주,서구,09,152,1,20,204,6
광주,서구,10,152,1,26,211,15
광주,서구,11,149,0,23,181,10
광주,서구,12,158,0,26,197,14
광주,북구,01,143,0,21,196,8
광주,북구,02,160,1,25,206,12
광주,북구,03,195,0,27,244,19
광주,북구,04,169,1,18,211,14
광주,북구,05,206,1,42,251,17
광주,북구,06,157,0,34,216,8
광주,북구,07,184,1,28,199,16
광주,북구,08,190,1,24,247,12
광주,북구,09,168,1,24,196,19
광주,북구,10,184,1,18,229,16
광주,북구,11,190,0,20,247,19
광주,북구,12,178,1,23,202,35
광주,광산구,01,152,0,25,188,5
광주,광산구,02,139,0,22,184,7
광주,광산구,03,166,1,35,214,9
광주,광산구,04,156,0,19,205,8
광주,광산구,05,184,1,31,256,7
광주,광산구,06,141,0,19,173,6
광주,광산구,07,151,2,26,187,4
광주,광산구,08,179,4,17,239,5
광주,광산구,09,158,1,20,205,5
광주,광산구,10,142,2,30,177,4
광주,광산구,11,176,2,31,213,3
광주,광산구,12,149,1,25,207,10
광주,남구,01,56,1,13,66,0
광주,남구,02,52,1,11,63,7
광주,남구,03,58,1,15,63,2
광주,남구,04,63,0,14,68,2
광주,남구,05,68,2,14,75,5
광주,남구,06,68,0,9,85,8
광주,남구,07,63,2,11,62,7
광주,남구,08,58,0,9,61,3
광주,남구,09,59,0,13,75,1
광주,남구,10,64,0,15,73,6
광주,남구,11,64,0,10,69,8
광주,남구,12,58,0,7,69,6
대전,동구,01,83,0,27,82,1
대전,동구,02,76,0,16,86,5
대전,동구,03,104,0,21,119,6
대전,동구,04,96,2,22,108,2
대전,동구,05,87,0,23,102,2
대전,동구,06,93,0,14,128,2
대전,동구,07,92,0,19,108,2
대전,동구,08,109,0,21,138,5
대전,동구,09,110,1,29,123,0
대전,동구,10,89,0,17,107,2
대전,동구,11,97,0,17,109,8
대전,동구,12,96,0,27,110,3
대전,중구,01,84,0,13,98,1
대전,중구,02,90,1,17,99,4
대전,중구,03,96,1,9,137,1
대전,중구,04,85,0,33,84,0
대전,중구,05,96,2,18,121,2
대전,중구,06,108,2,18,139,1
대전,중구,07,93,0,22,100,0
대전,중구,08,102,0,23,119,2
대전,중구,09,93,1,20,99,1
대전,중구,10,103,0,26,119,1
대전,중구,11,98,1,17,99,2
대전,중구,12,85,2,13,98,4
대전,서구,01,188,2,42,216,8
대전,서구,02,197,0,27,237,7
대전,서구,03,216,0,35,269,5
대전,서구,04,203,0,41,227,5
대전,서구,05,234,1,48,291,8
대전,서구,06,201,0,43,227,11
대전,서구,07,186,0,37,209,7
대전,서구,08,221,0,55,253,6
대전,서구,09,222,0,47,276,23
대전,서구,10,208,0,44,257,15
대전,서구,11,195,2,34,235,4
대전,서구,12,222,3,40,265,5
대전,유성구,01,129,0,26,165,13
대전,유성구,02,128,1,22,151,12
대전,유성구,03,160,1,25,193,13
대전,유성구,04,163,1,32,191,2
대전,유성구,05,179,0,23,205,12
대전,유성구,06,152,1,24,172,10
대전,유성구,07,174,1,35,195,9
대전,유성구,08,165,1,45,185,8
대전,유성구,09,140,2,33,156,7
대전,유성구,10,174,0,40,189,15
대전,유성구,11,186,1,43,226,7
대전,유성구,12,116,0,26,116,14
대전,대덕구,01,60,1,22,51,2
대전,대덕구,02,56,0,16,55,4
대전,대덕구,03,77,0,21,105,23
대전,대덕구,04,66,1,9,98,2
대전,대덕구,05,93,3,18,104,3
대전,대덕구,06,75,0,17,91,0
대전,대덕구,07,73,2,17,82,3
대전,대덕구,08,58,0,15,64,9
대전,대덕구,09,85,1,27,135,8
대전,대덕구,10,88,1,13,104,1
대전,대덕구,11,77,0,20,94,3
대전,대덕구,12,58,2,12,69,1
울산,중구,01,48,0,9,56,6
울산,중구,02,61,0,23,57,7
울산,중구,03,46,0,14,46,6
울산,중구,04,61,0,17,60,9
울산,중구,05,57,0,15,56,5
울산,중구,06,61,0,22,51,8
울산,중구,07,63,2,20,55,11
울산,중구,08,51,1,12,49,7
울산,중구,09,60,2,15,65,7
울산,중구,10,63,0,18,52,7
울산,중구,11,52,1,17,52,10
울산,중구,12,54,0,17,45,9
울산,남구,01,92,0,25,87,2
울산,남구,02,84,3,22,70,8
울산,남구,03,85,0,27,88,12
울산,남구,04,111,3,26,99,13
울산,남구,05,106,1,29,103,7
울산,남구,06,101,0,37,78,7
울산,남구,07,93,2,29,79,5
울산,남구,08,63,0,18,57,6
울산,남구,09,90,1,28,77,10
울산,남구,10,102,3,30,90,11
울산,남구,11,91,2,24,71,14
울산,남구,12,86,3,31,66,1
울산,동구,01,19,0,13,10,0
울산,동구,02,26,0,9,25,3
울산,동구,03,35,0,19,24,1
울산,동구,04,30,0,17,22,1
울산,동구,05,36,0,18,26,1
울산,동구,06,34,1,19,27,6
울산,동구,07,36,1,15,25,2
울산,동구,08,31,0,12,28,2
울산,동구,09,25,0,10,23,2
울산,동구,10,31,0,13,17,5
울산,동구,11,37,1,16,32,2
울산,동구,12,27,0,16,17,0
울산,북구,01,59,1,17,61,7
울산,북구,02,50,1,10,63,9
울산,북구,03,59,1,19,55,5
울산,북구,04,53,0,12,60,6
울산,북구,05,60,0,17,66,13
울산,북구,06,61,0,16,68,7
울산,북구,07,62,0,21,64,8
울산,북구,08,54,2,11,78,5
울산,북구,09,58,1,20,45,7
울산,북구,10,51,1,20,42,2
울산,북구,11,71,0,22,77,11
울산,북구,12,68,2,16,68,8
울산,울주군,01,50,1,14,41,7
울산,울주군,02,49,0,18,40,9
울산,울주군,03,66,2,9,70,12
울산,울주군,04,61,1,20,59,7
울산,울주군,05,68,1,20,70,8
울산,울주군,06,63,2,31,72,14
울산,울주군,07,63,0,23,54,17
울산,울주군,08,59,2,22,78,21
울산,울주군,09,62,0,16,60,12
울산,울주군,10,53,4,23,50,4
울산,울주군,11,62,3,24,51,9
울산,울주군,12,66,0,21,48,14
세종,세종시,01,102,0,27,119,5
세종,세종시,02,77,0,11,83,20
세종,세종시,03,98,0,24,102,15
세종,세종시,04,100,1,16,100,25
세종,세종시,05,124,1,25,127,30
세종,세종시,06,92,1,19,86,31
세종,세종시,07,94,1,20,96,25
세종,세종시,08,108,0,19,131,18
세종,세종시,09,103,0,19,114,30
세종,세종시,10,104,0,17,113,29
세종,세종시,11,136,2,18,147,13
세종,세종시,12,93,1,18,101,16
